Date,Transaction_Type,Category,Amount_NGN,Description,Month,Week,Signed_Amount,Running_Balance_NGN,Cash_Alert
2024-06-29,Income,Loan Received,576455.55,Customer payment received,June,26,576455.55,24606993.039999984,SAFE
2024-06-29,Income,Bulk Order Payment,618012.89,Customer payment received,June,26,618012.89,25225005.929999985,SAFE
2024-06-29,Expense,Staff Salaries,623815.42,Business expense paid,June,26,-623815.42,24601190.509999983,SAFE
2024-06-29,Expense,Marketing,490037.75,Business expense paid,June,26,-490037.75,24111152.759999983,SAFE
2024-06-30,Income,Product Sales,737933.53,Customer payment received,June,26,737933.53,24849086.289999984,SAFE
2024-06-30,Expense,Logistics / Delivery,752060.78,Business expense paid,June,26,-752060.78,24097025.509999983,SAFE
2024-07-01,Expense,Loan Repayment,83333.28,Business expense paid,July,27,-83333.28,24013692.22999998,SAFE
2024-07-01,Expense,Supplier Payment,239263.27,Business expense paid,July,27,-239263.27,23774428.959999982,SAFE
2024-07-01,Expense,Miscellaneous,408172.2,Business expense paid,July,27,-408172.2,23366256.759999983,SAFE
2024-07-01,Income,Bulk Order Payment,137180.02,Customer payment received,July,27,137180.02,23503436.779999983,SAFE
2024-07-01,Expense,Miscellaneous,63651.99,Business expense paid,July,27,-63651.99,23439784.789999984,SAFE
2024-07-01,Income,Loan Received,296088.23,Customer payment received,July,27,296088.23,23735873.019999985,SAFE
2024-07-01,Income,Bulk Order Payment,452495.12,Customer payment received,July,27,452495.12,24188368.139999986,SAFE
2024-07-02,Income,Advance Payment,396783.73,Customer payment received,July,27,396783.73,24585151.869999986,SAFE
2024-07-02,Income,Loan Received,592460.06,Customer payment received,July,27,592460.06,25177611.929999985,SAFE
2024-07-02,Income,Product Sales,240842.91,Customer payment received,July,27,240842.91,25418454.839999985,SAFE
2024-07-02,Expense,Supplier Payment,297589.41,Business expense paid,July,27,-297589.41,25120865.429999985,SAFE
2024-07-02,Expense,Staff Salaries,223374.74,Business expense paid,July,27,-223374.74,24897490.689999986,SAFE
2024-07-03,Expense,Loan Repayment,389106.59,Business expense paid,July,27,-389106.59,24508384.099999987,SAFE
2024-07-03,Income,Loan Received,73801.15,Customer payment received,July,27,73801.15,24582185.249999985,SAFE
2024-07-03,Expense,Loan Repayment,199741.24,Business expense paid,July,27,-199741.24,24382444.009999987,SAFE
2024-07-03,Income,Product Sales,795592.75,Customer payment received,July,27,795592.75,25178036.759999987,SAFE
2024-07-03,Income,Loan Received,789602.94,Customer payment received,July,27,789602.94,25967639.699999988,SAFE
2024-07-04,Income,Loan Received,702215.21,Customer payment received,July,27,702215.21,26669854.90999999,SAFE
2024-07-04,Income,Bulk Order Payment,331734.15,Customer payment received,July,27,331734.15,27001589.059999987,SAFE
2024-07-04,Expense,Loan Repayment,76943.92,Business expense paid,July,27,-76943.92,26924645.139999986,SAFE
2024-07-04,Expense,Logistics / Delivery,273844.42,Business expense paid,July,27,-273844.42,26650800.719999984,SAFE
2024-07-04,Expense,Supplier Payment,420714.37,Business expense paid,July,27,-420714.37,26230086.349999983,SAFE
2024-07-05,Income,Loan Received,397252.93,Customer payment received,July,27,397252.93,26627339.279999983,SAFE
2024-07-05,Income,Bulk Order Payment,448950.21,Customer payment received,July,27,448950.21,27076289.489999983,SAFE
2024-07-05,Expense,Rent,241100.13,Business expense paid,July,27,-241100.13,26835189.359999985,SAFE
2024-07-05,Expense,Staff Salaries,152311.87,Business expense paid,July,27,-152311.87,26682877.489999983,SAFE
2024-07-06,Expense,Staff Salaries,135519.82,Business expense paid,July,27,-135519.82,26547357.669999983,SAFE
2024-07-06,Income,Loan Received,657108.64,Customer payment received,July,27,657108.64,27204466.309999984,SAFE
2024-07-07,Expense,Supplier Payment,137472.39,Business expense paid,July,27,-137472.39,27066993.919999983,SAFE
2024-07-07,Income,Loan Received,495458.11,Customer payment received,July,27,495458.11,27562452.029999983,SAFE
2024-07-08,Income,Bulk Order Payment,379222.11,Customer payment received,July,28,379222.11,27941674.139999982,SAFE
2024-07-08,Income,Product Sales,615789.28,Customer payment received,July,28,615789.28,28557463.419999983,SAFE
2024-07-08,Expense,Utilities,261870.01,Business expense paid,July,28,-261870.01,28295593.40999998,SAFE
2024-07-08,Expense,Marketing,132397.53,Business expense paid,July,28,-132397.53,28163195.87999998,SAFE
2024-07-09,Income,Advance Payment,498438.26,Customer payment received,July,28,498438.26,28661634.139999982,SAFE
2024-07-09,Income,Bulk Order Payment,227678.03,Customer payment received,July,28,227678.03,28889312.169999983,SAFE
2024-07-09,Income,Bulk Order Payment,789271.67,Customer payment received,July,28,789271.67,29678583.839999985,SAFE
2024-07-09,Expense,Supplier Payment,164240.46,Business expense paid,July,28,-164240.46,29514343.379999984,SAFE
2024-07-09,Expense,Rent,287224.7,Business expense paid,July,28,-287224.7,29227118.679999985,SAFE
2024-07-09,Expense,Loan Repayment,320476.71,Business expense paid,July,28,-320476.71,28906641.969999984,SAFE
2024-07-09,Expense,Supplier Payment,286808.32,Business expense paid,July,28,-286808.32,28619833.649999984,SAFE
2024-07-10,Expense,Rent,164353.48,Business expense paid,July,28,-164353.48,28455480.169999983,SAFE
2024-07-10,Expense,Logistics / Delivery,135664.73,Business expense paid,July,28,-135664.73,28319815.439999983,SAFE
2024-07-10,Expense,Miscellaneous,200700.89,Business expense paid,July,28,-200700.89,28119114.549999982,SAFE
2024-07-10,Income,Loan Received,756189.81,Customer payment received,July,28,756189.81,28875304.35999998,SAFE
2024-07-10,Income,Advance Payment,639353.45,Customer payment received,July,28,639353.45,29514657.80999998,SAFE
2024-07-10,Expense,Utilities,215964.4,Business expense paid,July,28,-215964.4,29298693.40999998,SAFE
2024-07-11,Expense,Logistics / Delivery,64382.72,Business expense paid,July,28,-64382.72,29234310.689999983,SAFE
2024-07-11,Income,Loan Received,736055.88,Customer payment received,July,28,736055.88,29970366.56999998,SAFE
2024-07-11,Income,Bulk Order Payment,775839.64,Customer payment received,July,28,775839.64,30746206.209999982,SAFE
2024-07-11,Expense,Logistics / Delivery,136572.09,Business expense paid,July,28,-136572.09,30609634.119999982,SAFE
2024-07-11,Expense,Staff Salaries,178526.24,Business expense paid,July,28,-178526.24,30431107.879999984,SAFE
2024-07-11,Expense,Marketing,462668.53,Business expense paid,July,28,-462668.53,29968439.349999983,SAFE
2024-07-12,Expense,Logistics / Delivery,110318.38,Business expense paid,July,28,-110318.38,29858120.969999984,SAFE
2024-07-12,Income,Product Sales,251346.19,Customer payment received,July,28,251346.19,30109467.159999985,SAFE
2024-07-13,Income,Advance Payment,206666.82,Customer payment received,July,28,206666.82,30316133.979999986,SAFE
2024-07-13,Income,Product Sales,277391.02,Customer payment received,July,28,277391.02,30593524.999999985,SAFE
2024-07-13,Expense,Staff Salaries,469836.69,Business expense paid,July,28,-469836.69,30123688.309999984,SAFE
2024-07-13,Expense,Miscellaneous,378502.03,Business expense paid,July,28,-378502.03,29745186.279999983,SAFE
2024-07-14,Income,Bulk Order Payment,571719.71,Customer payment received,July,28,571719.71,30316905.989999983,SAFE
2024-07-14,Expense,Marketing,459260.7,Business expense paid,July,28,-459260.7,29857645.289999984,SAFE
2024-07-14,Expense,Loan Repayment,392246.66,Business expense paid,July,28,-392246.66,29465398.629999984,SAFE
2024-07-14,Expense,Marketing,243800.22,Business expense paid,July,28,-243800.22,29221598.409999985,SAFE
2024-07-14,Expense,Marketing,168042.7,Business expense paid,July,28,-168042.7,29053555.709999986,SAFE
2024-07-15,Expense,Logistics / Delivery,41943.42,Business expense paid,July,29,-41943.42,29011612.289999984,SAFE
2024-07-15,Expense,Loan Repayment,197938.36,Business expense paid,July,29,-197938.36,28813673.929999985,SAFE
2024-07-15,Income,Loan Received,123956.17,Customer payment received,July,29,123956.17,28937630.099999987,SAFE
2024-07-15,Income,Loan Received,712108.96,Customer payment received,July,29,712108.96,29649739.059999987,SAFE
2024-07-15,Income,Advance Payment,621221.73,Customer payment received,July,29,621221.73,30270960.789999988,SAFE
2024-07-16,Income,Advance Payment,159442.03,Customer payment received,July,29,159442.03,30430402.81999999,SAFE
2024-07-16,Income,Loan Received,464983.67,Customer payment received,July,29,464983.67,30895386.48999999,SAFE
2024-07-16,Income,Bulk Order Payment,271394.22,Customer payment received,July,29,271394.22,31166780.70999999,SAFE
2024-07-16,Expense,Logistics / Delivery,130408.94,Business expense paid,July,29,-130408.94,31036371.76999999,SAFE
2024-07-16,Expense,Marketing,259664.71,Business expense paid,July,29,-259664.71,30776707.059999987,SAFE
2024-07-16,Expense,Miscellaneous,143516.84,Business expense paid,July,29,-143516.84,30633190.219999988,SAFE
2024-07-17,Expense,Staff Salaries,271493.32,Business expense paid,July,29,-271493.32,30361696.899999987,SAFE
2024-07-17,Income,Loan Received,176949.28,Customer payment received,July,29,176949.28,30538646.17999999,SAFE
2024-07-17,Expense,Supplier Payment,460111.71,Business expense paid,July,29,-460111.71,30078534.469999988,SAFE
2024-07-17,Income,Loan Received,531270.84,Customer payment received,July,29,531270.84,30609805.309999987,SAFE
2024-07-17,Income,Advance Payment,395621.75,Customer payment received,July,29,395621.75,31005427.059999987,SAFE
2024-07-18,Income,Product Sales,86385.8,Customer payment received,July,29,86385.8,31091812.85999999,SAFE
2024-07-18,Income,Bulk Order Payment,359294.17,Customer payment received,July,29,359294.17,31451107.02999999,SAFE
2024-07-18,Income,Bulk Order Payment,100975.96,Customer payment received,July,29,100975.96,31552082.98999999,SAFE
2024-07-18,Expense,Miscellaneous,124985.44,Business expense paid,July,29,-124985.44,31427097.54999999,SAFE
2024-07-19,Income,Loan Received,95337.59,Customer payment received,July,29,95337.59,31522435.13999999,SAFE
2024-07-19,Income,Product Sales,544463.26,Customer payment received,July,29,544463.26,32066898.39999999,SAFE
2024-07-19,Expense,Loan Repayment,275461.99,Business expense paid,July,29,-275461.99,31791436.409999993,SAFE
2024-07-20,Expense,Staff Salaries,71367.89,Business expense paid,July,29,-71367.89,31720068.519999992,SAFE
2024-07-20,Expense,Rent,406960.5,Business expense paid,July,29,-406960.5,31313108.019999992,SAFE
2024-07-20,Expense,Loan Repayment,28228.45,Business expense paid,July,29,-28228.45,31284879.569999993,SAFE
2024-07-20,Income,Advance Payment,62544.61,Customer payment received,July,29,62544.61,31347424.179999992,SAFE
2024-07-21,Income,Bulk Order Payment,161673.11,Customer payment received,July,29,161673.11,31509097.28999999,SAFE
2024-07-21,Income,Advance Payment,514835.63,Customer payment received,July,29,514835.63,32023932.91999999,SAFE
2024-07-21,Income,Advance Payment,661410.79,Customer payment received,July,29,661410.79,32685343.70999999,SAFE
2024-07-21,Expense,Loan Repayment,57929.24,Business expense paid,July,29,-57929.24,32627414.46999999,SAFE
2024-07-21,Expense,Logistics / Delivery,240318.92,Business expense paid,July,29,-240318.92,32387095.54999999,SAFE
2024-07-21,Expense,Logistics / Delivery,495311.86,Business expense paid,July,29,-495311.86,31891783.68999999,SAFE
2024-07-21,Expense,Staff Salaries,163987.83,Business expense paid,July,29,-163987.83,31727795.859999992,SAFE
2024-07-22,Income,Loan Received,332877.18,Customer payment received,July,30,332877.18,32060673.03999999,SAFE
2024-07-22,Expense,Rent,325639.08,Business expense paid,July,30,-325639.08,31735033.959999993,SAFE
2024-07-22,Income,Product Sales,793756.03,Customer payment received,July,30,793756.03,32528789.989999995,SAFE
2024-07-22,Income,Loan Received,120125.38,Customer payment received,July,30,120125.38,32648915.369999994,SAFE
2024-07-23,Expense,Miscellaneous,130287.92,Business expense paid,July,30,-130287.92,32518627.44999999,SAFE
2024-07-23,Expense,Supplier Payment,449499.78,Business expense paid,July,30,-449499.78,32069127.66999999,SAFE
2024-07-23,Expense,Staff Salaries,291611.18,Business expense paid,July,30,-291611.18,31777516.48999999,SAFE
2024-07-23,Income,Loan Received,424893.79,Customer payment received,July,30,424893.79,32202410.27999999,SAFE
2024-07-24,Income,Product Sales,84921.48,Customer payment received,July,30,84921.48,32287331.75999999,SAFE
2024-07-24,Income,Advance Payment,563321.56,Customer payment received,July,30,563321.56,32850653.31999999,SAFE
2024-07-24,Expense,Marketing,106090.16,Business expense paid,July,30,-106090.16,32744563.15999999,SAFE
2024-07-25,Income,Bulk Order Payment,771101.89,Customer payment received,July,30,771101.89,33515665.04999999,SAFE
2024-07-25,Expense,Utilities,838547.95,Business expense paid,July,30,-838547.95,32677117.09999999,SAFE
2024-07-25,Expense,Logistics / Delivery,176357.02,Business expense paid,July,30,-176357.02,32500760.07999999,SAFE
2024-07-25,Expense,Loan Repayment,525625.27,Business expense paid,July,30,-525625.27,31975134.80999999,SAFE
2024-07-25,Expense,Marketing,620958.21,Business expense paid,July,30,-620958.21,31354176.59999999,SAFE
2024-07-26,Expense,Loan Repayment,330272.13,Business expense paid,July,30,-330272.13,31023904.46999999,SAFE
2024-07-26,Expense,Staff Salaries,236572.42,Business expense paid,July,30,-236572.42,30787332.04999999,SAFE
2024-07-26,Income,Bulk Order Payment,616706.95,Customer payment received,July,30,616706.95,31404038.99999999,SAFE
2024-07-26,Income,Product Sales,642873.56,Customer payment received,July,30,642873.56,32046912.559999987,SAFE
2024-07-26,Expense,Loan Repayment,82393.72,Business expense paid,July,30,-82393.72,31964518.83999999,SAFE
2024-07-27,Expense,Staff Salaries,725519.67,Business expense paid,July,30,-725519.67,31238999.169999987,SAFE
2024-07-27,Income,Advance Payment,72219.24,Customer payment received,July,30,72219.24,31311218.409999985,SAFE
2024-07-27,Income,Loan Received,637661.1,Customer payment received,July,30,637661.1,31948879.509999987,SAFE
2024-07-27,Expense,Loan Repayment,233111.57,Business expense paid,July,30,-233111.57,31715767.939999986,SAFE
2024-07-27,Expense,Loan Repayment,409116.63,Business expense paid,July,30,-409116.63,31306651.309999987,SAFE
2024-07-27,Expense,Utilities,110039.72,Business expense paid,July,30,-110039.72,31196611.58999999,SAFE
2024-07-28,Expense,Staff Salaries,347645.0,Business expense paid,July,30,-347645.0,30848966.58999999,SAFE
2024-07-28,Expense,Marketing,675062.17,Business expense paid,July,30,-675062.17,30173904.419999987,SAFE
2024-07-28,Income,Loan Received,250979.02,Customer payment received,July,30,250979.02,30424883.439999986,SAFE
2024-07-29,Income,Loan Received,757220.17,Customer payment received,July,31,757220.17,31182103.60999999,SAFE
2024-07-29,Expense,Staff Salaries,693803.37,Business expense paid,July,31,-693803.37,30488300.239999987,SAFE
2024-07-29,Expense,Rent,150486.05,Business expense paid,July,31,-150486.05,30337814.189999986,SAFE
2024-07-29,Expense,Loan Repayment,408366.3,Business expense paid,July,31,-408366.3,29929447.889999986,SAFE
2024-07-30,Income,Advance Payment,69696.43,Customer payment received,July,31,69696.43,29999144.319999985,SAFE
2024-07-30,Expense,Marketing,551742.82,Business expense paid,July,31,-551742.82,29447401.499999985,SAFE
2024-07-31,Expense,Rent,530173.81,Business expense paid,July,31,-530173.81,28917227.689999986,SAFE
2024-07-31,Expense,Rent,628113.02,Business expense paid,July,31,-628113.02,28289114.669999987,SAFE
2024-07-31,Income,Loan Received,59255.46,Customer payment received,July,31,59255.46,28348370.129999988,SAFE
2024-07-31,Income,Product Sales,340849.67,Customer payment received,July,31,340849.67,28689219.79999999,SAFE
2024-08-01,Income,Advance Payment,151013.53,Customer payment received,August,31,151013.53,28840233.32999999,SAFE
2024-08-01,Expense,Rent,90048.71,Business expense paid,August,31,-90048.71,28750184.61999999,SAFE
2024-08-01,Expense,Loan Repayment,228644.61,Business expense paid,August,31,-228644.61,28521540.00999999,SAFE
2024-08-01,Expense,Staff Salaries,163881.08,Business expense paid,August,31,-163881.08,28357658.929999992,SAFE
2024-08-01,Expense,Logistics / Delivery,193339.96,Business expense paid,August,31,-193339.96,28164318.96999999,SAFE
2024-08-02,Expense,Marketing,405956.7,Business expense paid,August,31,-405956.7,27758362.269999992,SAFE
2024-08-02,Income,Bulk Order Payment,311265.16,Customer payment received,August,31,311265.16,28069627.429999992,SAFE
2024-08-02,Income,Bulk Order Payment,236037.73,Customer payment received,August,31,236037.73,28305665.159999993,SAFE
2024-08-02,Income,Loan Received,167096.1,Customer payment received,August,31,167096.1,28472761.259999994,SAFE
2024-08-02,Expense,Loan Repayment,423974.43,Business expense paid,August,31,-423974.43,28048786.829999994,SAFE
2024-08-02,Expense,Loan Repayment,231307.0,Business expense paid,August,31,-231307.0,27817479.829999994,SAFE
2024-08-03,Expense,Logistics / Delivery,484526.28,Business expense paid,August,31,-484526.28,27332953.549999993,SAFE
2024-08-03,Expense,Utilities,176425.39,Business expense paid,August,31,-176425.39,27156528.159999993,SAFE
2024-08-03,Expense,Utilities,484988.11,Business expense paid,August,31,-484988.11,26671540.049999993,SAFE
2024-08-03,Expense,Miscellaneous,372739.7,Business expense paid,August,31,-372739.7,26298800.349999994,SAFE
2024-08-03,Income,Bulk Order Payment,245554.38,Customer payment received,August,31,245554.38,26544354.729999993,SAFE
2024-08-03,Income,Bulk Order Payment,165195.88,Customer payment received,August,31,165195.88,26709550.609999992,SAFE
2024-08-03,Income,Bulk Order Payment,468401.42,Customer payment received,August,31,468401.42,27177952.029999994,SAFE
2024-08-04,Income,Bulk Order Payment,194256.99,Customer payment received,August,31,194256.99,27372209.019999992,SAFE
2024-08-04,Income,Bulk Order Payment,296502.17,Customer payment received,August,31,296502.17,27668711.189999994,SAFE
2024-08-04,Expense,Miscellaneous,477442.21,Business expense paid,August,31,-477442.21,27191268.979999993,SAFE
2024-08-05,Expense,Loan Repayment,363313.47,Business expense paid,August,32,-363313.47,26827955.509999994,SAFE
2024-08-05,Expense,Rent,136170.16,Business expense paid,August,32,-136170.16,26691785.349999994,SAFE
2024-08-05,Expense,Utilities,86805.98,Business expense paid,August,32,-86805.98,26604979.369999994,SAFE
2024-08-05,Expense,Miscellaneous,55503.27,Business expense paid,August,32,-55503.27,26549476.099999994,SAFE
2024-08-05,Income,Product Sales,404076.81,Customer payment received,August,32,404076.81,26953552.909999993,SAFE
2024-08-05,Income,Advance Payment,124341.78,Customer payment received,August,32,124341.78,27077894.689999994,SAFE
2024-08-05,Income,Loan Received,398534.51,Customer payment received,August,32,398534.51,27476429.199999996,SAFE
2024-08-06,Income,Loan Received,210362.29,Customer payment received,August,32,210362.29,27686791.489999995,SAFE
2024-08-06,Income,Advance Payment,274640.34,Customer payment received,August,32,274640.34,27961431.829999994,SAFE
2024-08-06,Income,Product Sales,345735.43,Customer payment received,August,32,345735.43,28307167.259999994,SAFE
2024-08-06,Expense,Marketing,389097.94,Business expense paid,August,32,-389097.94,27918069.319999993,SAFE
2024-08-07,Income,Product Sales,321149.93,Customer payment received,August,32,321149.93,28239219.249999993,SAFE
2024-08-07,Expense,Marketing,484069.34,Business expense paid,August,32,-484069.34,27755149.909999993,SAFE
2024-08-07,Expense,Loan Repayment,483544.05,Business expense paid,August,32,-483544.05,27271605.859999992,SAFE
2024-08-07,Expense,Staff Salaries,70853.38,Business expense paid,August,32,-70853.38,27200752.479999993,SAFE
2024-08-07,Expense,Logistics / Delivery,144194.42,Business expense paid,August,32,-144194.42,27056558.05999999,SAFE
2024-08-08,Expense,Loan Repayment,70183.69,Business expense paid,August,32,-70183.69,26986374.36999999,SAFE
2024-08-08,Expense,Staff Salaries,461862.82,Business expense paid,August,32,-461862.82,26524511.54999999,SAFE
2024-08-08,Expense,Miscellaneous,498897.31,Business expense paid,August,32,-498897.31,26025614.23999999,SAFE
2024-08-08,Income,Loan Received,198353.81,Customer payment received,August,32,198353.81,26223968.04999999,SAFE
2024-08-08,Income,Bulk Order Payment,377554.0,Customer payment received,August,32,377554.0,26601522.04999999,SAFE
2024-08-09,Income,Bulk Order Payment,404092.99,Customer payment received,August,32,404092.99,27005615.039999988,SAFE
2024-08-09,Expense,Miscellaneous,169707.37,Business expense paid,August,32,-169707.37,26835907.669999987,SAFE
2024-08-09,Expense,Miscellaneous,396449.6,Business expense paid,August,32,-396449.6,26439458.069999985,SAFE
2024-08-09,Expense,Staff Salaries,187184.14,Business expense paid,August,32,-187184.14,26252273.929999985,SAFE
2024-08-10,Income,Loan Received,354897.27,Customer payment received,August,32,354897.27,26607171.199999984,SAFE
2024-08-10,Income,Advance Payment,173509.26,Customer payment received,August,32,173509.26,26780680.459999986,SAFE
2024-08-10,Expense,Staff Salaries,408889.25,Business expense paid,August,32,-408889.25,26371791.209999986,SAFE
2024-08-11,Expense,Logistics / Delivery,466362.77,Business expense paid,August,32,-466362.77,25905428.439999986,SAFE
2024-08-11,Income,Product Sales,412131.0,Customer payment received,August,32,412131.0,26317559.439999986,SAFE
2024-08-11,Expense,Rent,267677.07,Business expense paid,August,32,-267677.07,26049882.369999986,SAFE
2024-08-12,Income,Loan Received,281932.03,Customer payment received,August,33,281932.03,26331814.399999987,SAFE
2024-08-12,Income,Loan Received,134335.0,Customer payment received,August,33,134335.0,26466149.399999987,SAFE
2024-08-12,Expense,Loan Repayment,109465.72,Business expense paid,August,33,-109465.72,26356683.67999999,SAFE
2024-08-12,Expense,Logistics / Delivery,209879.54,Business expense paid,August,33,-209879.54,26146804.13999999,SAFE
2024-08-13,Expense,Staff Salaries,153605.52,Business expense paid,August,33,-153605.52,25993198.61999999,SAFE
2024-08-13,Expense,Rent,297126.99,Business expense paid,August,33,-297126.99,25696071.62999999,SAFE
2024-08-13,Income,Loan Received,296491.42,Customer payment received,August,33,296491.42,25992563.049999993,SAFE
2024-08-13,Income,Bulk Order Payment,32002.52,Customer payment received,August,33,32002.52,26024565.569999993,SAFE
2024-08-14,Expense,Loan Repayment,306546.0,Business expense paid,August,33,-306546.0,25718019.569999993,SAFE
2024-08-14,Expense,Marketing,301762.26,Business expense paid,August,33,-301762.26,25416257.30999999,SAFE
2024-08-14,Income,Loan Received,176693.21,Customer payment received,August,33,176693.21,25592950.519999992,SAFE
2024-08-14,Income,Loan Received,81279.74,Customer payment received,August,33,81279.74,25674230.25999999,SAFE
2024-08-14,Expense,Miscellaneous,188952.76,Business expense paid,August,33,-188952.76,25485277.49999999,SAFE
2024-08-15,Expense,Staff Salaries,134514.91,Business expense paid,August,33,-134514.91,25350762.58999999,SAFE
2024-08-15,Income,Advance Payment,332449.54,Customer payment received,August,33,332449.54,25683212.129999988,SAFE
2024-08-15,Income,Advance Payment,107637.38,Customer payment received,August,33,107637.38,25790849.509999987,SAFE
2024-08-15,Income,Product Sales,443407.16,Customer payment received,August,33,443407.16,26234256.669999987,SAFE
2024-08-16,Income,Bulk Order Payment,197987.73,Customer payment received,August,33,197987.73,26432244.399999987,SAFE
2024-08-16,Expense,Rent,220754.77,Business expense paid,August,33,-220754.77,26211489.629999988,SAFE
2024-08-16,Expense,Loan Repayment,295906.9,Business expense paid,August,33,-295906.9,25915582.72999999,SAFE
2024-08-16,Expense,Rent,109161.78,Business expense paid,August,33,-109161.78,25806420.949999988,SAFE
2024-08-16,Expense,Miscellaneous,286358.04,Business expense paid,August,33,-286358.04,25520062.90999999,SAFE
2024-08-17,Income,Advance Payment,93133.44,Customer payment received,August,33,93133.44,25613196.34999999,SAFE
2024-08-17,Income,Product Sales,408893.35,Customer payment received,August,33,408893.35,26022089.69999999,SAFE
2024-08-17,Expense,Miscellaneous,476884.14,Business expense paid,August,33,-476884.14,25545205.55999999,SAFE
2024-08-17,Expense,Loan Repayment,85536.66,Business expense paid,August,33,-85536.66,25459668.89999999,SAFE
2024-08-17,Expense,Miscellaneous,482637.96,Business expense paid,August,33,-482637.96,24977030.93999999,SAFE
2024-08-18,Expense,Utilities,127924.84,Business expense paid,August,33,-127924.84,24849106.09999999,SAFE
2024-08-18,Expense,Utilities,160203.16,Business expense paid,August,33,-160203.16,24688902.93999999,SAFE
2024-08-18,Expense,Logistics / Delivery,402022.83,Business expense paid,August,33,-402022.83,24286880.109999992,SAFE
2024-08-18,Income,Loan Received,349564.07,Customer payment received,August,33,349564.07,24636444.179999992,SAFE
2024-08-18,Income,Loan Received,338113.5,Customer payment received,August,33,338113.5,24974557.679999992,SAFE
2024-08-18,Expense,Supplier Payment,100281.67,Business expense paid,August,33,-100281.67,24874276.00999999,SAFE
2024-08-19,Income,Loan Received,381333.09,Customer payment received,August,34,381333.09,25255609.09999999,SAFE
2024-08-19,Expense,Utilities,294902.75,Business expense paid,August,34,-294902.75,24960706.34999999,SAFE
2024-08-20,Expense,Logistics / Delivery,373274.57,Business expense paid,August,34,-373274.57,24587431.77999999,SAFE
2024-08-20,Income,Advance Payment,400477.26,Customer payment received,August,34,400477.26,24987909.03999999,SAFE
2024-08-20,Income,Product Sales,273919.52,Customer payment received,August,34,273919.52,25261828.55999999,SAFE
2024-08-20,Income,Loan Received,372001.86,Customer payment received,August,34,372001.86,25633830.41999999,SAFE
2024-08-20,Expense,Staff Salaries,495092.35,Business expense paid,August,34,-495092.35,25138738.06999999,SAFE
2024-08-21,Expense,Staff Salaries,230753.55,Business expense paid,August,34,-230753.55,24907984.51999999,SAFE
2024-08-21,Income,Advance Payment,232379.55,Customer payment received,August,34,232379.55,25140364.06999999,SAFE
2024-08-21,Income,Product Sales,423664.43,Customer payment received,August,34,423664.43,25564028.49999999,SAFE
2024-08-22,Income,Advance Payment,124445.18,Customer payment received,August,34,124445.18,25688473.67999999,SAFE
2024-08-22,Expense,Rent,99671.18,Business expense paid,August,34,-99671.18,25588802.49999999,SAFE
2024-08-22,Expense,Logistics / Delivery,396727.67,Business expense paid,August,34,-396727.67,25192074.829999987,SAFE
2024-08-22,Expense,Marketing,406611.44,Business expense paid,August,34,-406611.44,24785463.389999986,SAFE
2024-08-22,Expense,Rent,275494.78,Business expense paid,August,34,-275494.78,24509968.609999985,SAFE
2024-08-23,Expense,Loan Repayment,85082.68,Business expense paid,August,34,-85082.68,24424885.929999985,SAFE
2024-08-23,Income,Advance Payment,470550.07,Customer payment received,August,34,470550.07,24895435.999999985,SAFE
2024-08-23,Income,Advance Payment,160199.96,Customer payment received,August,34,160199.96,25055635.959999986,SAFE
2024-08-24,Expense,Loan Repayment,417671.27,Business expense paid,August,34,-417671.27,24637964.689999986,SAFE
2024-08-24,Income,Bulk Order Payment,476618.8,Customer payment received,August,34,476618.8,25114583.489999987,SAFE
2024-08-24,Expense,Marketing,139845.08,Business expense paid,August,34,-139845.08,24974738.40999999,SAFE
2024-08-25,Expense,Marketing,636223.92,Business expense paid,August,34,-636223.92,24338514.489999987,SAFE
2024-08-25,Income,Advance Payment,93977.23,Customer payment received,August,34,93977.23,24432491.719999988,SAFE
2024-08-25,Income,Loan Received,312515.77,Customer payment received,August,34,312515.77,24745007.489999987,SAFE
2024-08-25,Expense,Staff Salaries,101246.06,Business expense paid,August,34,-101246.06,24643761.42999999,SAFE
2024-08-25,Expense,Utilities,384063.07,Business expense paid,August,34,-384063.07,24259698.35999999,SAFE
2024-08-25,Expense,Miscellaneous,428857.04,Business expense paid,August,34,-428857.04,23830841.31999999,SAFE
2024-08-26,Expense,Loan Repayment,224205.06,Business expense paid,August,35,-224205.06,23606636.25999999,SAFE
2024-08-26,Expense,Loan Repayment,770491.79,Business expense paid,August,35,-770491.79,22836144.46999999,SAFE
2024-08-26,Expense,Miscellaneous,748668.37,Business expense paid,August,35,-748668.37,22087476.09999999,SAFE
2024-08-26,Income,Product Sales,291880.0,Customer payment received,August,35,291880.0,22379356.09999999,SAFE
2024-08-26,Income,Loan Received,358919.37,Customer payment received,August,35,358919.37,22738275.46999999,SAFE
2024-08-27,Expense,Supplier Payment,417271.06,Business expense paid,August,35,-417271.06,22321004.409999993,SAFE
2024-08-27,Expense,Rent,50067.09,Business expense paid,August,35,-50067.09,22270937.319999993,SAFE
2024-08-27,Expense,Miscellaneous,75694.69,Business expense paid,August,35,-75694.69,22195242.62999999,SAFE
2024-08-27,Income,Advance Payment,175289.32,Customer payment received,August,35,175289.32,22370531.94999999,SAFE
2024-08-27,Income,Bulk Order Payment,181989.82,Customer payment received,August,35,181989.82,22552521.769999992,SAFE
